file_id,company,from_rel,to_rel,disposition,bucket,renamed,reason,ok
F01161,Cambium,"Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit A - Assignment and Assumption/v2 (LT Edits) Exhibit A - Assignment and Assumption Agreement (Cambium, Lumber Tracker, Taddiken)[41].doc","COMPANIES/Cambium/02_Financing_and_Legal/v2 (LT Edits) Exhibit A - Assignment and Assumption Agreement (Cambium, Lumber Tracker, Taddiken)[41]__F01161.doc",PLACED,02 Financing & Legal,False,moved,True
F01162,Cambium,"Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit A - Assignment and Assumption/v3 (Clean) Exhibit A - Assignment and Assumption Agreement (Cambium, Lumber Tracker, Taddiken).doc","COMPANIES/Cambium/02_Financing_and_Legal/v3 (Clean) Exhibit A - Assignment and Assumption Agreement (Cambium, Lumber Tracker, Taddiken)__F01162.doc",PLACED,02 Financing & Legal,False,moved,True
F01163,Cambium,"Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit A - Assignment and Assumption/v3 (RVL Edits) Exhibit A - Assignment and Assumption Agreement (Cambium, Lumber Tracker, Taddiken)[41].doc","COMPANIES/Cambium/02_Financing_and_Legal/v3 (RVL Edits) Exhibit A - Assignment and Assumption Agreement (Cambium, Lumber Tracker, Taddiken)[41]__F01163.doc",PLACED,02 Financing & Legal,False,moved,True
F01164,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit B - Transition Services Agreement/Exhibit B - Transition Services Agreement (Cambium - Taddiken).doc,COMPANIES/Cambium/14_Historical_Superseded/Exhibit B - Transition Services Agreement (Cambium - Taddiken)__F01164.doc,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01165,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit B - Transition Services Agreement/Final - Exhibit B - Transition Services Agreement (Cambium - Taddiken).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Final - Exhibit B - Transition Services Agreement (Cambium - Taddiken)__F01165.pdf,PLACED,02 Financing & Legal,False,moved,True
F01166,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit B - Transition Services Agreement/REDLINE v2-3 Exhibit B - Transition Services Agreement.docx,COMPANIES/Cambium/02_Financing_and_Legal/REDLINE v2-3 Exhibit B - Transition Services Agreement__F01166.docx,PLACED,02 Financing & Legal,False,moved,True
F01167,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit B - Transition Services Agreement/v2 (LT CLEAN) Exhibit B - Transition Services Agreement (Cambium - Taddiken)[72].doc,COMPANIES/Cambium/02_Financing_and_Legal/v2 (LT CLEAN) Exhibit B - Transition Services Agreement (Cambium - Taddiken)[72]__F01167.doc,PLACED,02 Financing & Legal,False,moved,True
F01168,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit B - Transition Services Agreement/v2 (LT edits) Exhibit B - Transition Services Agreement (Cambium - Taddiken)[72].doc,COMPANIES/Cambium/02_Financing_and_Legal/v2 (LT edits) Exhibit B - Transition Services Agreement (Cambium - Taddiken)[72]__F01168.doc,PLACED,02 Financing & Legal,False,moved,True
F01169,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit B - Transition Services Agreement/v3 (RVL CLEAN) Exhibit B - Transition Services Agreement (Cambium - Taddiken).doc,COMPANIES/Cambium/02_Financing_and_Legal/v3 (RVL CLEAN) Exhibit B - Transition Services Agreement (Cambium - Taddiken)__F01169.doc,PLACED,02 Financing & Legal,False,moved,True
F01170,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit B - Transition Services Agreement/v3 (RVL edits) Exhibit B - Transition Services Agreement (Cambium - Taddiken)[72].doc,COMPANIES/Cambium/02_Financing_and_Legal/v3 (RVL edits) Exhibit B - Transition Services Agreement (Cambium - Taddiken)[72]__F01170.doc,PLACED,02 Financing & Legal,False,moved,True
F01171,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit C - Stock Option Agreement/REDLINE v2-3 - Exhibit C - Stock Option Award Agreement.docx,COMPANIES/Cambium/02_Financing_and_Legal/REDLINE v2-3 - Exhibit C - Stock Option Award Agreement__F01171.docx,PLACED,02 Financing & Legal,False,moved,True
F01172,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit C - Stock Option Agreement/v1 Exhibit C - Stock Option Award Agreement - Cambium Carbon PBC - A. Taddiken.docx,COMPANIES/Cambium/14_Historical_Superseded/v1 Exhibit C - Stock Option Award Agreement - Cambium Carbon PBC - A. Taddiken__F01172.docx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01173,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit C - Stock Option Agreement/v2 (LT CLEAN) Exhibit C - Stock Option Award Agreement - Cambium Carbon PBC - A. Taddiken[34].docx,COMPANIES/Cambium/02_Financing_and_Legal/v2 (LT CLEAN) Exhibit C - Stock Option Award Agreement - Cambium Carbon PBC - A. Taddiken[34]__F01173.docx,PLACED,02 Financing & Legal,False,moved,True
F01174,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit C - Stock Option Agreement/v2 (LT Edits) Exhibit C - Stock Option Award Agreement - Cambium Carbon PBC - A. Taddiken[34].docx,COMPANIES/Cambium/02_Financing_and_Legal/v2 (LT Edits) Exhibit C - Stock Option Award Agreement - Cambium Carbon PBC - A. Taddiken[34]__F01174.docx,PLACED,02 Financing & Legal,False,moved,True
F01175,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit C - Stock Option Agreement/v3 (CLEAN) Exhibit C - Stock Option Award Agreement - Cambium Carbon PBC - A. Taddiken.docx,COMPANIES/Cambium/02_Financing_and_Legal/v3 (CLEAN) Exhibit C - Stock Option Award Agreement - Cambium Carbon PBC - A. Taddiken__F01175.docx,PLACED,02 Financing & Legal,False,moved,True
F01176,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Drafts/Exhibits/Exhibit C - Stock Option Agreement/v3 (RVL edits) Exhibit C - Stock Option Award Agreement - Cambium Carbon PBC - A. Taddiken[34].docx,COMPANIES/Cambium/02_Financing_and_Legal/v3 (RVL edits) Exhibit C - Stock Option Award Agreement - Cambium Carbon PBC - A. Taddiken[34]__F01176.docx,PLACED,02 Financing & Legal,False,moved,True
F01177,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/For Signature/FINAL (Compiled) -  Asset Purchase Agreement - Cambium Carbon PBC.pdf,COMPANIES/Cambium/02_Financing_and_Legal/FINAL (Compiled) - Asset Purchase Agreement - Cambium Carbon PBC__F01177.pdf,PLACED,02 Financing & Legal,True,moved,True
F01178,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/For Signature/FINAL -  Asset Purchase Agreement - Cambium Carbon PBC.pdf,COMPANIES/Cambium/02_Financing_and_Legal/FINAL - Asset Purchase Agreement - Cambium Carbon PBC__F01178.pdf,PLACED,02 Financing & Legal,True,moved,True
F01179,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/For Signature/FINAL -  Exhibit C.pdf,COMPANIES/Cambium/02_Financing_and_Legal/FINAL - Exhibit C__F01179.pdf,PLACED,02 Financing & Legal,True,moved,True
F01180,Cambium,"Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/For Signature/Final - Exhibit A - Assignment and Assumption Agreement (Cambium, Lumber Tracker, Taddiken).pdf","COMPANIES/Cambium/02_Financing_and_Legal/Final - Exhibit A - Assignment and Assumption Agreement (Cambium, Lumber Tracker, Taddiken)__F01180.pdf",PLACED,02 Financing & Legal,False,moved,True
F01181,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/For Signature/Final - Exhibit B - Transition Services Agreement (Cambium - Taddiken).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Final - Exhibit B - Transition Services Agreement (Cambium - Taddiken)__F01181.pdf,PLACED,02 Financing & Legal,False,moved,True
F01182,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/For Signature/Stock Plan - Cambium Carbon PBC.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Stock Plan - Cambium Carbon PBC__F01182.pdf,PLACED,02 Financing & Legal,False,moved,True
F01183,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/Asset Purchase Agreement/Not used/V2 (LT EDITS) _Asset Purchase Agreement - Cambium Carbon PBC[70].doc,COMPANIES/Cambium/02_Financing_and_Legal/V2 (LT EDITS) _Asset Purchase Agreement - Cambium Carbon PBC[70]__F01183.doc,PLACED,02 Financing & Legal,False,moved,True
F01184,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/Legal Due Diligence Request List - Cambium Carbon - Lumber Tracker copy.docx,COMPANIES/Cambium/10_Technical_and_Diligence/Legal Due Diligence Request List - Cambium Carbon - Lumber Tracker copy__F01184.docx,PLACED,10 Technical & Diligence,False,moved,True
F01185,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/Legal Due Diligence Request List - Cambium Carbon - Lumber Tracker.docx,COMPANIES/Cambium/14_Historical_Superseded/Legal Due Diligence Request List - Cambium Carbon - Lumber Tracker__F01185.docx,SUPERSEDED,14 Historical / Superseded,False,moved,True
F01186,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/Legal Due Diligence Request List.docx,COMPANIES/Cambium/10_Technical_and_Diligence/Legal Due Diligence Request List__F01186.docx,PLACED,10 Technical & Diligence,False,moved,True
F01187,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/Tech Audit _ Due Diligence Completed V1.docx,COMPANIES/Cambium/10_Technical_and_Diligence/Tech Audit _ Due Diligence Completed V1__F01187.docx,PLACED,10 Technical & Diligence,False,moved,True
F01188,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/GDSoft Agreements/Amended and Restated LumberTracker GDsoft Agreement.doc,COMPANIES/Cambium/10_Technical_and_Diligence/Amended and Restated LumberTracker GDsoft Agreement__F01188.doc,PLACED,10 Technical & Diligence,False,moved,True
F01189,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/GDSoft Agreements/GDSoft - Lumber Tracker Development Agreement.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/GDSoft - Lumber Tracker Development Agreement__F01189.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01190,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/GDSoft Agreements/Lumber-Tracker-gdSoft_NDA.doc,COMPANIES/Cambium/10_Technical_and_Diligence/Lumber-Tracker-gdSoft_NDA__F01190.doc,PLACED,10 Technical & Diligence,False,moved,True
F01191,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/GDSoft Agreements/gdSoft NDA 6.22 signed.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/gdSoft NDA 6.22 signed__F01191.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01192,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/Lumber Tracker/Financials/2019 Scedule C Lumber Tracker.pdf,COMPANIES/Cambium/10_Technical_and_Diligence/2019 Scedule C Lumber Tracker__F01192.pdf,PLACED,10 Technical & Diligence,False,moved,True
F01193,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/Lumber Tracker/Financials/Balance Sheet 1-2021.pdf,COMPANIES/Cambium/04_Financials_and_Models/Balance Sheet 1-2021__F01193.pdf,PLACED,04 Financials & Models,False,moved,True
F01194,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/Lumber Tracker/Financials/Balance Sheet 2-2021.pdf,COMPANIES/Cambium/04_Financials_and_Models/Balance Sheet 2-2021__F01194.pdf,PLACED,04 Financials & Models,False,moved,True
F01195,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/Lumber Tracker/Financials/Balance Sheet 2020.pdf,COMPANIES/Cambium/04_Financials_and_Models/Balance Sheet 2020__F01195.pdf,PLACED,04 Financials & Models,False,moved,True
F01196,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/Lumber Tracker/Financials/Balance Sheet 3-2021.pdf,COMPANIES/Cambium/04_Financials_and_Models/Balance Sheet 3-2021__F01196.pdf,PLACED,04 Financials & Models,False,moved,True
F01197,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/Lumber Tracker/Financials/Balance Sheet 4-2021.pdf,COMPANIES/Cambium/04_Financials_and_Models/Balance Sheet 4-2021__F01197.pdf,PLACED,04 Financials & Models,False,moved,True
F01198,Cambium,Diligence/Supplemental Documentation/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Transaction Documents/Acquisition of Lumber Tracker/LT Legal Due Diligence Folder/Lumber Tracker/Financials/Balance Sheet 5-2021.pdf,COMPANIES/Cambium/04_Financials_and_Models/Balance Sheet 5-2021__F01198.pdf,PLACED,04 Financials & Models,False,moved,True
